0.614	24.44	153	15	16	1500	90	0.577	-1.227	26.206	11.167	1.166	0.858	47.579	-122.871
0.618	42.53	528	18	18	1500	113.109	0.72	-1.312	23.432	11.921	1.197	0.835	47.421	-123.422
0.84	12.99	371	20	20	1500	163.881	0.549	-1.384	40.96	12.384	1.262	0.792	48.121	-119.746
2.569	26.56	643	27	24	1500	108.484	0.568	-1.593	32.851	14.294	1.303	0.767	48.57	-116.395
4.172	8.76	379	15	16	1500	90	0.577	-0.821	37.258	8.381	1.166	0.858	47.895	-120.143
2.103	11.01	899	23	20	1500	83.839	0.653	-1.4	30.692	12.897	1.177	0.85	47.783	-120.689
4.578	28.48	538	12	14	1500	0	0.73	-1.148	35.177	10.272	1.14	0.877	48.299	-117.713
2.507	27.27	794	14	16	1500	135	0.742	-1.143	32.198	10.643	1.207	0.829	48.487	-115.882
5.407	37.07	128	80	56	2500	122.949	0.266	-1.655	24.553	15.78	1.767	0.566	47.538	-121.852
0.201	13.22	719	39	26	2500	111.788	0.788	-1.605	34.459	14.787	1.175	0.851	47.723	-120.436
2.146	21.2	56	55	36	2500	99.301	0.463	-1.577	27.314	14.978	1.37	0.73	47.192	-123.105
3.454	35.17	640	28	24	1500	96.708	0.438	-1.394	30.371	12.828	1.28	0.781	48.273	-116.574
2.5	8.94	344	60	40	2500	107.1	0.473	-1.601	34.73	15.141	1.457	0.686	47.588	-120.654
2.767	28.88	621	21	22	1500	104.517	0.404	-1.296	32.553	11.932	1.355	0.738	48.196	-117.045
0.624	69.66	1240	20	20	1500	73.881	0.549	-1.304	22.526	11.937	1.262	0.792	47.401	-121.661
4.119	23.53	1110	86	58	2121	126.715	0.67	-1.73	37.291	16.541	1.765	0.567	47.946	-118.478
1.269	18.92	47	15	16	1500	0	0.577	-1.152	25.541	10.627	1.166	0.858	47.091	-123.027
1.743	64.33	562	12	14	1500	0	0.73	-1.063	21.977	9.639	1.14	0.877	47.336	-121.777
5.343	29.07	653	12	14	1500	0	0.73	-1.113	34.117	10.175	1.14	0.877	48.409	-115.568
5.676	26.09	32	36	32	1500	66.401	0.354	-1.487	27.724	13.91	1.505	0.665	47.006	-123.404
4.095	29.39	6	33	24	2500	57.158	0.86	-1.578	25.305	14.41	1.179	0.848	46.964	-123.611
2.646	33.31	9	12	14	1500	90	0.73	-1.174	23.894	10.613	1.14	0.877	46.949	-123.759
1.498	35.2	55	33	26	1500	4.889	0.416	-1.578	19.382	14.41	1.277	0.783	46.808	-124.079
4.034	29.32	761	36	28	2121	145.359	0.911	-1.57	34.846	14.474	1.317	0.759	48.31	-115.527
3.164	28.67	791	29	24	1707	39.815	0.688	-1.465	36.861	13.387	1.258	0.795	48.312	-115.316
0.044	36.25	43	12	14	1500	90	0.73	-1.148	20.696	10.272	1.14	0.877	46.75	-124.045
2.172	23.85	650	12	14	1500	90	0.73	-1.113	40.118	10.175	1.14	0.877	47.955	-117.479
4.415	34.82	1144	130	72	3121	120.424	0.387	-1.633	42.64	16.134	1.782	0.561	48.646	-112.326
0.856	33.49	112	15	16	1500	135	0.872	-1.227	25.144	11.167	1.166	0.858	46.794	-123.743
2.527	28.83	1039	18	18	1500	0	0.791	-1.319	34.433	12.062	1.197	0.835	48.309	-114.996
6.918	16.33	55	27	22	2121	97.191	0.795	-1.485	27.332	13.581	1.195	0.837	47.016	-122.872
2.52	35.14	1033	15	16	1500	135	0.872	-1.168	30.7	10.57	1.166	0.858	48.199	-115.481
7.957	39.84	937	41	28	2500	164.507	0.642	-1.515	31.873	14.165	1.234	0.81	48.367	-114.2
8.266	97.85	143	15	16	1500	45	0.872	-1.289	25.134	11.626	1.166	0.858	46.69	-68.023
3.839	21.17	107	78	50	3500	18.906	0.593	-1.69	30.541	16.036	1.597	0.626	46.939	-122.585
7.652	18.65	55	12	14	1500	90	0.73	-1.174	26.468	10.613	1.14	0.877	47.547	-122.28
2.292	16.57	572	21	20	1500	4.448	0.632	-1.463	40.748	13.153	1.231	0.812	47.824	-117.591
0.9	8.14	217	22	20	1500	102.557	0.635	-1.345	43.62	12.309	1.203	0.831	47.382	-120.241
3.765	20.07	211	37	32	1707	135.957	0.439	-1.398	28.315	13.271	1.484	0.674	46.879	-122.792
5.017	25.98	753	72	44	2707	162.082	0.451	-1.499	35.473	14.315	1.463	0.683	47.93	-116.756
2.385	32.96	14	59	46	1707	169.971	0.42	-1.446	24.855	13.934	1.69	0.592	46.672	-123.729
8.205	16.37	53	55	42	1500	148.208	0.372	-1.402	28.395	13.383	1.598	0.626	46.822	-123.038
0.55	34.47	1059	62	40	2500	128.82	0.489	-1.591	23.45	15.027	1.433	0.698	47.098	-121.501
3.124	38.34	1492	27	24	1500	126.65	0.613	-1.528	32.401	13.903	1.303	0.767	48.188	-114.753
4.379	13.34	639	834	256	7777	174.255	0.355	-1.959	30.671	20.476	2.501	0.4	47.193	-120.997
1.067	16.39	687	27	22	1707	16.275	0.735	-1.434	35.103	13.108	1.195	0.837	47.836	-116.827
1.981	19.11	729	80	42	3500	1.36	0.806	-1.651	31.509	15.77	1.325	0.755	47.843	-116.748
3.748	23.82	187	49	32	2500	98.932	0.522	-1.587	25.562	14.76	1.29	0.775	46.872	-122.309
4.998	37.84	902	66	38	3121	150.364	0.75	-1.658	36.387	15.619	1.32	0.758	48.206	-114.303
2.27	20.08	133	117	74	2500	90.541	0.332	-1.596	25.97	15.83	1.93	0.518	46.642	-123.36
1.845	28.11	1032	12	14	1500	90	0.73	-1.285	34.735	11.282	1.14	0.877	48.077	-115.13
1.884	22.55	168	65	46	2121	80.672	0.435	-1.479	26.546	14.394	1.61	0.621	46.837	-122.467
2.605	13.63	90	22	20	1500	0	0.661	-1.423	25.58	12.973	1.203	0.831	46.63	-123.254
1.733	30.87	861	12	14	1500	0	0.73	-1.174	44.692	10.613	1.14	0.877	48.584	-110.344
1.771	56.91	953	12	14	1500	0	0.73	-1.084	23.589	9.943	1.14	0.877	46.848	-122.037
2.03	14.14	747	37	30	1707	78.742	0.631	-1.506	42.95	14.011	1.392	0.719	47.637	-117.667
0.783	31.39	406	12	14	1500	90	0.73	-1.124	25.437	10.245	1.14	0.877	46.743	-122.558
0.481	57.62	1401	31	26	1500	164.016	0.47	-1.436	21.864	13.208	1.318	0.759	46.83	-121.946
3.368	8.18	377	35	32	1500	45.851	0.394	-1.415	47.732	13.297	1.526	0.655	47.27	-119.582
1.387	25.92	1266	12	14	1500	90	0.73	-1.148	35.508	10.272	1.14	0.877	47.053	-120.825
7.237	16.38	597	39	28	2500	86.748	0.554	-1.425	37.463	13.51	1.265	0.79	47.684	-117.388
5.328	15.77	60	12	14	1500	0	0.73	-1.113	29.152	10.175	1.14	0.877	46.668	-122.978
4.268	36.88	965	72	44	3121	99.829	0.432	-1.569	30.577	15.112	1.463	0.683	48.024	-113.956
1.563	52.67	626	74	40	3121	4.377	0.902	-1.747	25.652	16.295	1.312	0.762	46.636	-122.494
2.651	39.14	202	12	14	1500	90	0.73	-1.063	22.389	9.639	1.14	0.877	46.305	-123.893
1.274	39.86	186	12	14	1500	90	0.73	-1.174	23.866	10.613	1.14	0.877	46.336	-123.761
1.222	37.76	475	110	54	4500	94.042	0.654	-1.741	26.653	16.75	1.453	0.688	46.397	-123.27
0.258	6.99	470	12	14	1500	0	0.73	-1.063	41.102	9.943	1.14	0.877	46.983	-120.519
2.716	16.4	37	15	16	1500	0	0.577	-1.4	29.829	12.295	1.166	0.858	46.445	-122.866
4.287	7.37	340	21	20	1500	15.818	0.593	-1.277	43.573	11.755	1.231	0.812	47.144	-119.293
2.702	30.82	10	33	28	1707	79.133	0.479	-1.697	22.993	15.206	1.375	0.727	46.147	-123.929
0.309	34.46	57	48	38	2121	136.317	0.373	-1.602	23.566	15.048	1.548	0.646	46.178	-123.777
0.827	22.75	152	46	30	2500	97.705	0.684	-1.406	26.813	13.318	1.248	0.801	46.378	-122.731
3.744	44.29	1343	172	116	2707	94.95	0.704	-1.741	36.271	17.276	2.496	0.401	47.656	-114.742
1.774	98.96	168	42	32	2121	80.928	0.513	-1.407	24.736	13.278	1.393	0.718	46.09	-68.161
2.273	43.69	737	42	34	1707	156.498	0.414	-1.689	24.287	15.407	1.48	0.676	46.413	-122.304
0.481	31.65	372	18	18	1500	113.109	0.72	-1.384	24.159	12.453	1.197	0.835	46.187	-123.282
0.644	24.37	73	15	16	1500	90	0.577	-1.289	25.846	11.626	1.166	0.858	46.209	-123.13
0.368	35.26	58	15	16	1500	0	0.577	-1.179	23.692	10.956	1.166	0.858	46.086	-123.724
4.034	19.58	34	48	36	2121	78.166	0.376	-1.744	27.591	16.021	1.466	0.682	46.281	-122.899
1.29	38.17	857	25	20	2500	90	1	-1.463	26.7	13.279	1.129	0.886	46.349	-122.27
1.237	87.53	322	15	16	1500	0	0.577	-1.158	29.898	10.505	1.166	0.858	48.839	-95.745
2.531	37.41	63	19	18	1500	12.821	0.775	-1.282	21.329	11.736	1.165	0.858	46.019	-123.891
1.624	33.65	399	198	94	4500	101.4	0.378	-1.805	25.296	17.627	1.885	0.531	46.355	-122.618
1.596	79.02	250	12	14	1500	0	0.73	-1.113	32.144	10.175	1.14	0.877	48.777	-96.927
2.553	26.54	209	29	26	1500	106.65	0.465	-1.63	25.447	14.619	1.362	0.734	46.161	-122.711
4.211	7.55	298	48	38	1500	138.738	0.423	-1.585	42.719	14.922	1.548	0.646	46.813	-119.198
0.221	40.74	104	27	22	2121	8.906	0.848	-1.33	21.579	12.314	1.195	0.837	45.898	-123.879
1.339	8.12	326	15	16	1500	135	0.872	-1.152	46.146	10.627	1.166	0.858	46.603	-120.508
1.644	79.89	244	20	20	1500	16.119	0.549	-1.292	31.321	11.693	1.262	0.792	48.703	-97.042
0.969	12.71	1172	137	62	4121	164.862	0.711	-1.77	33.321	17.171	1.495	0.669	46.36	-121.173
0.983	15.47	1304	12	14	1500	90	0.73	-1.057	31.002	9.762	1.14	0.877	46.343	-121.262
2.784	39.32	896	22	20	1707	49.417	0.767	-1.345	25.656	12.309	1.203	0.831	46.104	-122.47
7.776	19.19	5	15	16	1500	0	0.577	-1.251	27.529	11.194	1.166	0.858	46.111	-122.896
3.852	7.01	269	12	14	1500	0	0.73	-1.161	40.973	10.363	1.14	0.877	46.47	-120.443
3.143	92.88	360	148	68	3500	71.524	0.337	-1.789	25.817	17.411	1.577	0.634	48.579	-93.398
2.7	11.63	840	102	66	2707	52.981	0.885	-1.873	39.9	17.703	1.844	0.542	46.286	-120.943
3.466	66.38	496	2199	396	15500	65.866	0.663	-1.882	38.104	20.591	2.383	0.42	48.415	-101.327
5.413	17.2	63	12	14	1500	90	0.73	-1.174	28.582	10.613	1.14	0.877	45.854	-122.859
1.071	12.29	984	16	16	1500	90	1	-1.233	34.289	11.407	1.129	0.886	46.183	-120.997
1.891	25.02	159	94	46	2500	92.219	0.335	-1.613	27.159	15.542	1.339	0.747	45.9	-122.442
1.013	4.46	231	28	24	1500	96.708	0.438	-1.45	40.107	13.25	1.28	0.781	46.346	-120.179
2.008	39.36	222	27	22	1707	163.725	0.735	-1.483	21.132	13.625	1.195	0.837	45.667	-123.889
2.014	65.3	609	12	14	1500	0	0.73	-1.544	47.486	13.15	1.14	0.877	48.138	-104.95
4.903	16.41	19	20	20	1707	132.115	0.645	-1.304	29.237	11.937	1.262	0.792	45.77	-122.881
0.973	35.9	726	26	22	1707	79.775	0.771	-1.482	24.307	13.441	1.217	0.821	45.882	-122.169
2.511	6.58	198	16	16	1500	90	1	-1.257	43.879	11.434	1.129	0.886	46.459	-119.019
0.034	16.5	388	14	16	1500	135	0.742	-1.157	26.396	10.613	1.207	0.829	45.629	-123.369
0.55	20.18	811	187	72	4500	141.865	0.632	-1.684	26.665	16.764	1.486	0.673	45.931	-121.875
4.839	66.18	577	12	14	1500	90	0.73	-1.285	41.361	11.282	1.14	0.877	48.166	-103.637
4.269	16.01	765	25	20	2500	90	1	-1.443	37.871	13.275	1.129	0.886	46.732	-117.166
2.345	67.64	477	28	24	1707	3.515	0.711	-1.457	39.675	13.392	1.28	0.781	48.232	-101.318
0.895	38.2	1031	62	44	2121	62.513	0.552	-1.558	45.7	14.89	1.577	0.634	47.488	-111.301
5.916	35.54	15	12	14	1500	0	0.73	-1.072	21.599	9.699	1.14	0.877	45.48	-123.833
0.853	6.93	164	31	24	2121	170.97	0.924	-1.493	40.877	13.647	1.216	0.822	46.335	-119.097
3.924	29	1260	371	128	6363	137.402	0.433	-1.849	32.976	18.705	1.875	0.533	47.164	-113.444
4.681	25.57	964	24	22	1500	63.264	0.664	-1.532	36.719	13.76	1.267	0.789	47.045	-114.318
5.64	11.13	55	12	14	1500	0	0.73	-1.174	34.84	10.613	1.14	0.877	45.52	-123.088
1.753	84.96	444	28	24	1707	161.475	0.584	-1.502	32.522	13.731	1.28	0.781	48.166	-98.986
0.601	34.85	1279	16	16	1500	90	1	-1.323	29.869	11.919	1.129	0.886	46.827	-115.129
2.07	15.43	24	29	24	1707	109.198	0.624	-1.519	26.25	13.949	1.258	0.795	45.687	-121.877
1.314	7.22	486	12	14	1500	90	0.73	-1.057	39.896	9.762	1.14	0.877	45.835	-121.152
5.013	87.02	444	16	16	1500	90	1	-1.212	29.422	11.249	1.129	0.886	48.119	-98.87
0.117	40.76	529	15	16	1500	0	0.577	-1.168	22.908	10.57	1.166	0.858	45.303	-123.623
3.569	6.02	112	39	36	1707	22.504	0.441	-1.645	43.831	15.09	1.627	0.615	46.242	-119.197
2.569	85.87	341	154	76	3707	126.273	0.753	-1.794	29.276	17.561	1.728	0.579	48.111	-96.186
3.182	6.22	155	30	24	2500	135	0.744	-1.571	33.018	14.06	1.236	0.809	45.689	-121.52
1.787	5.33	155	88	48	3500	64.18	0.445	-1.734	36.468	16.525	1.444	0.693	45.68	-121.375
5.788	26.17	961	21	22	1500	75.483	0.404	-1.369	39.442	12.542	1.355	0.738	46.881	-114.048
3.933	13.43	77	36	28	2121	90.986	0.512	-1.508	33.947	13.914	1.317	0.759	45.318	-122.945
1.28	16.22	357	63	38	2500	29.088	0.763	-1.629	46.7	15.401	1.351	0.74	46.394	-117.019
3.268	25.51	590	75	46	3121	153.833	0.471	-1.696	36.067	16.046	1.499	0.667	46.488	-116.242
0.329	32.6	1502	53	34	2500	79.967	0.616	-1.519	31.711	14.511	1.318	0.759	46.749	-114.534
2.088	80.58	272	19	18	1500	77.18	0.775	-1.337	32.047	12.144	1.165	0.858	47.951	-97.395
5.995	9.62	46	20	18	1500	90	0.791	-1.36	35.045	12.356	1.136	0.881	45.212	-123.192
3.256	62.41	601	34	24	2500	174.608	0.705	-1.371	42.324	12.756	1.161	0.861	47.708	-104.181
8.084	5.17	93	20	20	1707	135	0.782	-1.304	37.701	11.937	1.262	0.792	45.842	-119.676
4.609	81.64	254	95	48	3500	13.656	0.858	-1.741	30.811	16.577	1.39	0.72	47.923	-97.045
8.862	16.05	56	124	74	2500	78.77	0.543	-1.705	31.038	16.582	1.875	0.533	45.516	-122.621
2.169	36.07	252	252	100	5121	0.141	0.626	-1.897	20.281	18.772	1.777	0.563	44.985	-123.91
3.796	20.22	140	49	36	2500	163.822	0.412	-1.541	31.659	14.49	1.451	0.689	45.305	-122.342
1.303	46.7	820	12	14	1500	0	0.73	-1.174	24.857	10.613	1.14	0.877	45.001	-123.761
3.587	11.79	281	28	24	1707	38.153	0.717	-1.394	42.773	12.828	1.28	0.781	46.048	-118.346
2.291	27.59	859	12	14	1500	90	0.73	-1.084	25.154	9.943	1.14	0.877	44.979	-123.678
0.928	29.3	90	18	18	1500	23.109	0.72	-1.494	19.532	13.123	1.197	0.835	44.872	-124.018
8.765	4.4	156	28	24	1707	70.024	0.562	-1.516	41.18	13.747	1.28	0.781	45.832	-119.341
2.296	13.16	56	84	54	2500	55.018	0.408	-1.742	36.664	16.494	1.662	0.602	45.147	-122.868
1.404	10.76	74	12	14	1500	90	0.73	-1.084	33.846	9.943	1.14	0.877	44.991	-123.347
3.408	79.92	263	19	18	1500	77.18	0.775	-1.282	29.792	11.736	1.165	0.858	47.774	-96.609
3.148	88.71	263	15	16	1500	90	0.577	-1.4	28.792	12.295	1.166	0.858	47.763	-97.08
2.433	28.93	411	12	14	1500	0	0.73	-1.285	23.102	11.282	1.14	0.877	44.861	-123.828
0.598	6.45	712	15	16	1500	90	0.577	-1.252	45.867	11.356	1.166	0.858	45.361	-121.245
0.985	47.49	1199	261	82	6500	71.734	0.662	-1.155	41.47	12.214	1.432	0.698	47.066	-109.43
0.518	84.89	488	23	20	1707	142.108	0.854	-1.425	34.897	12.934	1.177	0.85	47.669	-99.485
3.025	21.73	1078	16	16	1500	90	1	-1.433	37.835	12.588	1.129	0.886	46.539	-114.044
1.842	76.52	30	15	16	1500	0	0.577	-1.289	26.878	11.626	1.166	0.858	44.928	-68.641
7.553	10.84	98	16	16	1500	90	1	-1.323	34.237	11.919	1.129	0.886	44.916	-123.313
2.528	17.72	152	12	14	1500	0	0.73	-1.544	34.192	13.15	1.14	0.877	44.998	-122.763
6.701	40.42	1456	32	26	1707	31.309	0.72	-1.57	42.664	14.396	1.297	0.771	46.685	-112.197
7.823	28.21	1266	191	88	4121	105.169	0.572	-1.69	39.087	16.828	1.797	0.557	46.438	-114.003
3.829	11.8	55	15	16	1500	90	0.577	-1.114	35.131	10.509	1.166	0.858	44.849	-123.207
0.587	30.61	769	12	14	1500	0	0.73	-1.148	32.293	10.272	1.14	0.877	46.174	-115.722
1.69	8.13	327	20	20	1500	163.881	0.549	-1.248	48.07	11.709	1.262	0.792	45.667	-118.802
5.393	11.82	56	15	16	1500	45	0.872	-1.189	35.407	10.901	1.166	0.858	44.928	-123.009
3.135	102.95	434	12	14	1500	0	0.73	-1.113	27.505	10.175	1.14	0.877	47.52	-92.555
0.712	94.87	412	18	18	1500	17.296	0.715	-1.247	28.538	11.282	1.197	0.835	47.536	-95.691
2.276	19.86	927	15	16	1500	45	0.872	-1.289	32.684	11.626	1.166	0.858	45.768	-117.893
4.021	83.7	27	23	22	1500	30.533	0.59	-1.425	27.239	12.934	1.294	0.773	44.81	-68.771
4.644	22.04	11	12	14	1500	90	0.73	-1.148	22.216	10.272	1.14	0.877	44.616	-123.922
0.862	68.15	618	15	16	1500	90	0.577	-1.227	42.878	11.167	1.166	0.858	47.377	-101.829
0.061	82.34	262	21	20	1500	90	0.408	-1.277	30.254	11.755	1.231	0.812	47.511	-96.865
1.5	84.24	46	12	14	1500	90	0.73	-1.174	26.945	10.613	1.14	0.877	44.731	-68.842
1.664	12.22	69	56	38	2500	147.815	0.45	-1.693	33.681	15.802	1.433	0.698	44.701	-123.213
2.782	18.33	148	26	22	1500	96.693	0.543	-1.43	35.578	13.204	1.217	0.821	44.808	-122.794
4.273	34.09	1163	97	52	3121	113.709	0.8	-1.792	44.127	17.06	1.49	0.671	46.61	-111.935
2.966	97.69	411	47	34	2121	62.745	0.583	-1.552	26.874	14.607	1.399	0.715	47.479	-94.888
1.907	12.43	210	14	16	1500	135	0.742	-1.64	27.808	13.966	1.207	0.829	44.62	-123.442
2.169	36.66	1004	24	22	1707	61.321	0.617	-1.421	42.991	13.083	1.267	0.789	45.931	-116.15
1.314	15.51	285	14	16	1500	135	0.742	-1.189	25.556	10.921	1.207	0.829	44.623	-123.526
3.557	112.28	450	12	14	1500	0	0.73	-1.063	27.393	9.943	1.14	0.877	47.393	-92.939
0.901	25.49	1094	14	16	1500	45	0.742	-1.143	37.934	10.643	1.207	0.829	46.245	-114.15
2.941	94.43	40	61	34	3500	65.56	0.712	-1.678	26.829	15.732	1.228	0.814	44.543	-68.413
2.462	22.75	32	18	18	1500	17.296	0.715	-1.365	19.118	12.321	1.197	0.835	44.409	-124.058
3.277	12.96	67	12	14	1500	90	0.73	-1.113	37.003	10.175	1.14	0.877	44.634	-123.091
2.241	85.6	444	15	16	1500	90	0.577	-1.265	32.709	11.293	1.166	0.858	47.327	-98.336
2.973	19.4	401	12	14	1500	90	0.73	-1.124	23.742	10.245	1.14	0.877	44.454	-123.781
5.185	10.51	89	16	16	1500	90	1	-1.323	32.255	11.919	1.129	0.886	44.578	-123.295
0.241	86.08	429	15	16	1500	135	0.872	-1.179	31.179	10.956	1.166	0.858	47.317	-98.066
1.633	85.09	381	12	14	1500	0	0.73	-1.009	33.337	9.579	1.14	0.877	47.326	-97.738
0.93	88.63	273	20	18	1500	0	0.791	-1.336	30.505	12.329	1.136	0.881	47.325	-97.02
2.687	88.01	267	12	14	1500	90	0.73	-1.085	30.613	9.971	1.14	0.877	47.325	-96.915
4.405	67.35	202	12	14	1500	90	0.73	-1.174	26.05	10.613	1.14	0.877	47.129	-88.577
1.655	11.78	368	18	18	1500	0	0.478	-1.35	25.28	12.053	1.197	0.835	44.495	-123.482
5.628	14.45	106	12	14	1500	0	0.73	-1.148	35.072	10.272	1.14	0.877	44.544	-122.912
1.578	27.83	1451	12	14	1500	90	0.73	-1.148	38.232	10.272	1.14	0.877	45.454	-117.891
4.401	106.17	397	12	14	1500	0	0.73	-1.124	25.699	10.245	1.14	0.877	47.224	-93.541
3.525	14.36	1328	12	14	1500	90	0.73	-1.285	41.775	11.282	1.14	0.877	45.235	-119.096
0.522	26.94	1195	52	34	2500	61.56	0.589	-1.536	26.738	14.488	1.33	0.752	44.614	-122.178
5.182	16.9	840	12	14	1500	0	0.73	-1.057	40.698	9.762	1.14	0.877	45.339	-118.067
1.374	83.52	57	69	46	2500	164.507	0.476	-1.671	25.766	15.83	1.563	0.64	44.421	-69.016
3.429	12.89	98	31	24	1707	10.195	0.624	-1.549	30.346	14.152	1.216	0.822	44.325	-123.379
4.123	82.22	34	25	20	2500	90	1	-1.463	26.697	13.279	1.129	0.886	44.552	-69.641
4.157	95.96	251	12	14	1500	90	0.73	-1.124	22.388	10.245	1.14	0.877	47.039	-91.678
1.219	15.3	1490	12	14	1500	0	0.73	-1.174	38.201	10.613	1.14	0.877	45.156	-119.148
3.643	117.76	318	15	16	1500	0	0.577	-1.289	21.932	11.626	1.166	0.858	44.959	-72.137
4.262	36.91	1631	12	14	1500	90	0.73	-1.072	28.758	9.699	1.14	0.877	45.915	-113.76
0.536	64.1	743	39	28	2121	20.656	0.641	-1.609	43.709	14.865	1.265	0.79	46.882	-102.802
3.052	113.35	283	28	24	1707	142.614	0.635	-1.516	22.088	13.747	1.28	0.781	44.932	-72.193
1.355	84.53	54	19	18	1500	102.821	0.775	-1.36	25.225	12.172	1.165	0.858	44.459	-69.703
1.303	19.17	1485	40	28	1500	0	0.389	-1.179	36.047	11.831	1.249	0.801	45.118	-118.537
0.634	23.01	1730	62	36	2707	100.067	0.557	-1.699	33.461	15.782	1.29	0.775	45.178	-118.159
2.508	31.24	1606	48	34	2121	65.09	0.591	-1.624	31.262	15.148	1.385	0.722	45.761	-114.302
0.844	99.55	419	15	16	1500	45	0.872	-1.251	25.216	11.194	1.166	0.858	46.969	-94.215
2.393	12.78	721	15	16	1500	90	0.577	-1.683	49.177	14.331	1.166	0.858	44.641	-121.129
1.396	38.64	1125	23	20	1500	83.839	0.653	-1.449	48.764	12.961	1.177	0.85	46.356	-109.113
7.214	30.46	1666	155	70	4535	55.779	0.884	-1.731	36.306	17.03	1.586	0.63	45.986	-112.516
3.091	71.36	214	15	16	1500	0	0.577	-1.289	25.394	11.626	1.166	0.858	46.472	-84.349
2.199	96.27	100	33	24	2500	122.842	0.86	-1.592	24.066	14.426	1.179	0.848	44.467	-70.183
3.12	78.93	400	30	24	2121	91.185	0.676	-1.399	36.53	13.133	1.236	0.809	46.921	-97.988
3.005	87.98	452	12	14	1500	0	0.73	-1.174	37.63	10.613	1.14	0.877	46.916	-98.703
5.556	99.21	442	15	16	1500	90	0.577	-1.289	29.144	11.626	1.166	0.858	46.923	-95.066
0.942	90.43	32	18	18	1500	0	0.478	-1.273	24.468	11.784	1.197	0.835	44.205	-69.078
0.588	37.26	1120	25	20	2500	90	1	-1.401	47.562	12.808	1.129	0.886	46.284	-109.053
0.666	89.92	385	251	114	4500	93.84	0.641	-1.786	29.659	17.87	2.03	0.493	46.917	-96.125
1.085	95.09	412	12	14	1500	90	0.73	-1.174	25.725	10.613	1.14	0.877	46.884	-94.335
1.821	77.38	552	81	48	3121	106.419	0.345	-1.656	42.469	15.862	1.505	0.665	46.828	-100.787
3.751	11.91	141	12	14	1500	0	0.73	-1.063	28.629	9.639	1.14	0.877	44.033	-123.355
2.575	29.09	1335	12	14	1500	90	0.73	-1.174	43.645	10.613	1.14	0.877	45.873	-112.096
1.417	124.57	536	288	108	5949	144.138	0.513	-1.785	23.803	17.998	1.796	0.557	44.682	-71.971
4.459	83.87	275	18	18	1500	0	0.478	-1.136	35.381	10.669	1.197	0.835	46.867	-96.836
7.117	65.55	238	43	28	2500	177.775	0.702	-1.658	21.158	15.346	1.205	0.83	46.549	-87.429
2.954	98.78	17	19	18	1500	102.821	0.775	-1.412	25.626	12.699	1.165	0.858	44.11	-69.116
3.044	96.26	409	18	18	1500	90	0.478	-1.384	27.691	12.453	1.197	0.835	46.813	-95.862
3.046	85.53	11	202	106	3535	78.847	0.48	-1.862	25.884	18.347	2.104	0.475	44.291	-69.78
1.801	12.17	144	37	28	2500	19.47	0.633	-1.466	30.999	13.62	1.299	0.77	44	-123.239
1.103	97.94	453	32	24	2121	14.129	0.664	-1.407	29.607	13.078	1.197	0.835	46.775	-95.205
0.728	99.34	281	19	18	1500	77.18	0.775	-0.968	24.252	9.632	1.165	0.858	46.682	-90.899
5.319	105.72	362	28	22	1500	90	0.559	-1.462	26.761	13.493	1.173	0.852	46.722	-92.461
2.503	71.68	394	15	16	1500	45	0.872	-1.18	20.782	10.814	1.166	0.858	46.512	-87.561
